estimate,std.error,statistic,p.value,term,response,voi,produced_warning
-0.01238,0.02786,-0.4443,0.6568,milk_months,REC_8,OneYear_TPHE_CD8_C4,FALSE
-0.009109,0.4602,-0.01979,0.9842,abx_hospital,REC_8,OneYear_TPHE_CD8_C4,FALSE
0.01806,0.07656,0.2359,0.8135,abx_discharge,REC_8,OneYear_TPHE_CD8_C4,FALSE
-0.02607,0.04329,-0.6022,0.547,gaBirth,REC_8,OneYear_TPHE_CD8_C4,FALSE
0.0152,0.08976,0.1693,0.8656,voi,REC_8,OneYear_TPHE_CD8_C4,FALSE
NA,NA,NA,0.8655285721471808,anova,REC_8,OneYear_TPHE_CD8_C4,NA
5.061,0.08847,57.21,0,log_alpha,REC_8,OneYear_TPHE_CD8_C5,FALSE
1.216,0.1509,8.061,6.661e-16,log_beta,REC_8,OneYear_TPHE_CD8_C5,FALSE
-0.8123,0.1871,-4.342,1.412e-5,MODVaginal,REC_8,OneYear_TPHE_CD8_C5,FALSE
0.5232,0.2533,2.065,0.0389,milk_perinatalTRUE,REC_8,OneYear_TPHE_CD8_C5,FALSE
-0.02025,0.02936,-0.6898,0.4903,milk_months,REC_8,OneYear_TPHE_CD8_C5,FALSE
0.07596,0.4414,0.1721,0.8634,abx_hospital,REC_8,OneYear_TPHE_CD8_C5,FALSE
0.03286,0.07666,0.4287,0.6682,abx_discharge,REC_8,OneYear_TPHE_CD8_C5,FALSE
-0.01682,0.04086,-0.4116,0.6807,gaBirth,REC_8,OneYear_TPHE_CD8_C5,FALSE
0.06944,0.08919,0.7785,0.4363,voi,REC_8,OneYear_TPHE_CD8_C5,FALSE
NA,NA,NA,0.4492354460134874,anova,REC_8,OneYear_TPHE_CD8_C5,NA
5.058,0.08955,56.49,0,log_alpha,REC_8,OneYear_TPHE_CD8_C6,FALSE
1.204,0.1501,8.017,1.11e-15,log_beta,REC_8,OneYear_TPHE_CD8_C6,FALSE
-0.8116,0.197,-4.119,3.802e-5,MODVaginal,REC_8,OneYear_TPHE_CD8_C6,FALSE
0.5127,0.2714,1.889,0.05889,milk_perinatalTRUE,REC_8,OneYear_TPHE_CD8_C6,FALSE
-0.01293,0.02794,-0.4627,0.6435,milk_months,REC_8,OneYear_TPHE_CD8_C6,FALSE
0.01854,0.4411,0.04204,0.9665,abx_hospital,REC_8,OneYear_TPHE_CD8_C6,FALSE
0.01866,0.0762,0.2449,0.8065,abx_discharge,REC_8,OneYear_TPHE_CD8_C6,FALSE
-0.02264,0.0408,-0.5549,0.579,gaBirth,REC_8,OneYear_TPHE_CD8_C6,FALSE
-0.01547,0.09524,-0.1624,0.871,voi,REC_8,OneYear_TPHE_CD8_C6,FALSE
NA,NA,NA,0.8705821758438879,anova,REC_8,OneYear_TPHE_CD8_C6,NA
5.055,0.0893,56.61,0,log_alpha,REC_8,OneYear_TPHE_CD8_C7,FALSE
1.205,0.1502,8.027,1.11e-15,log_beta,REC_8,OneYear_TPHE_CD8_C7,FALSE
-0.8307,0.1934,-4.295,1.744e-5,MODVaginal,REC_8,OneYear_TPHE_CD8_C7,FALSE
0.5144,0.2587,1.988,0.04678,milk_perinatalTRUE,REC_8,OneYear_TPHE_CD8_C7,FALSE
-0.01186,0.02789,-0.4252,0.6707,milk_months,REC_8,OneYear_TPHE_CD8_C7,FALSE
0.1434,0.6077,0.2359,0.8135,abx_hospital,REC_8,OneYear_TPHE_CD8_C7,FALSE
0.01355,0.07744,0.175,0.8611,abx_discharge,REC_8,OneYear_TPHE_CD8_C7,FALSE
-0.01706,0.04541,-0.3757,0.7071,gaBirth,REC_8,OneYear_TPHE_CD8_C7,FALSE
-0.03813,0.1249,-0.3054,0.7601,voi,REC_8,OneYear_TPHE_CD8_C7,FALSE
NA,NA,NA,0.7597162205160406,anova,REC_8,OneYear_TPHE_CD8_C7,NA
5.059,0.08965,56.43,0,log_alpha,REC_8,OneYear_TPHE_CD8_C8,FALSE
1.206,0.1506,8.01,1.11e-15,log_beta,REC_8,OneYear_TPHE_CD8_C8,FALSE
-0.8167,0.1906,-4.284,1.837e-5,MODVaginal,REC_8,OneYear_TPHE_CD8_C8,FALSE
0.5223,0.2568,2.033,0.04201,milk_perinatalTRUE,REC_8,OneYear_TPHE_CD8_C8,FALSE
-0.0105,0.03092,-0.3397,0.7341,milk_months,REC_8,OneYear_TPHE_CD8_C8,FALSE
0.01824,0.4396,0.0415,0.9669,abx_hospital,REC_8,OneYear_TPHE_CD8_C8,FALSE
0.02145,0.0772,0.2779,0.7811,abx_discharge,REC_8,OneYear_TPHE_CD8_C8,FALSE
-0.02311,0.04042,-0.5717,0.5675,gaBirth,REC_8,OneYear_TPHE_CD8_C8,FALSE
-0.01496,0.09331,-0.1603,0.8726,voi,REC_8,OneYear_TPHE_CD8_C8,FALSE
NA,NA,NA,0.8732413627403486,anova,REC_8,OneYear_TPHE_CD8_C8,NA
5.053,0.08885,56.87,0,log_alpha,REC_8,OneYear_TPHE_CD8_C9,FALSE
1.21,0.1499,8.074,6.661e-16,log_beta,REC_8,OneYear_TPHE_CD8_C9,FALSE
-0.8405,0.1938,-4.337,1.442e-5,MODVaginal,REC_8,OneYear_TPHE_CD8_C9,FALSE
0.5354,0.2514,2.13,0.03321,milk_perinatalTRUE,REC_8,OneYear_TPHE_CD8_C9,FALSE
-0.015,0.02785,-0.5384,0.5903,milk_months,REC_8,OneYear_TPHE_CD8_C9,FALSE
0.01452,0.4406,0.03295,0.9737,abx_hospital,REC_8,OneYear_TPHE_CD8_C9,FALSE
0.01827,0.07727,0.2364,0.8131,abx_discharge,REC_8,OneYear_TPHE_CD8_C9,FALSE
-0.02318,0.0406,-0.5711,0.568,gaBirth,REC_8,OneYear_TPHE_CD8_C9,FALSE
0.06511,0.08866,0.7344,0.4627,voi,REC_8,OneYear_TPHE_CD8_C9,FALSE
NA,NA,NA,0.46614352255748737,anova,REC_8,OneYear_TPHE_CD8_C9,NA
5.053,0.088,57.42,0,log_alpha,REC_8,OneYear_TPHE_CD8_C10,FALSE
1.22,0.1507,8.093,6.661e-16,log_beta,REC_8,OneYear_TPHE_CD8_C10,FALSE
-0.8513,0.1924,-4.424,9.686e-6,MODVaginal,REC_8,OneYear_TPHE_CD8_C10,FALSE
0.5966,0.2582,2.31,0.02089,milk_perinatalTRUE,REC_8,OneYear_TPHE_CD8_C10,FALSE
-0.01945,0.02825,-0.6885,0.4911,milk_months,REC_8,OneYear_TPHE_CD8_C10,FALSE
-0.0228,0.4379,-0.05206,0.9585,abx_hospital,REC_8,OneYear_TPHE_CD8_C10,FALSE
0.02402,0.07676,0.313,0.7543,abx_discharge,REC_8,OneYear_TPHE_CD8_C10,FALSE
-0.02409,0.04018,-0.5994,0.5489,gaBirth,REC_8,OneYear_TPHE_CD8_C10,FALSE
0.09023,0.09277,0.9726,0.3307,voi,REC_8,OneYear_TPHE_CD8_C10,FALSE
NA,NA,NA,0.34355349638825494,anova,REC_8,OneYear_TPHE_CD8_C10,NA
5.057,0.08921,56.69,0,log_alpha,REC_8,OneYear_TPHE_CD8_C12,FALSE
1.204,0.1501,8.026,1.11e-15,log_beta,REC_8,OneYear_TPHE_CD8_C12,FALSE
-0.8195,0.1911,-4.289,1.796e-5,MODVaginal,REC_8,OneYear_TPHE_CD8_C12,FALSE
0.5284,0.2597,2.035,0.04184,milk_perinatalTRUE,REC_8,OneYear_TPHE_CD8_C12,FALSE
-0.01271,0.02853,-0.4454,0.656,milk_months,REC_8,OneYear_TPHE_CD8_C12,FALSE
0.01259,0.5078,0.02478,0.9802,abx_hospital,REC_8,OneYear_TPHE_CD8_C12,FALSE
0.01904,0.07613,0.2501,0.8025,abx_discharge,REC_8,OneYear_TPHE_CD8_C12,FALSE
-0.02357,0.04297,-0.5485,0.5834,gaBirth,REC_8,OneYear_TPHE_CD8_C12,FALSE
7.185e-4,0.1046,0.006871,0.9945,voi,REC_8,OneYear_TPHE_CD8_C12,FALSE
NA,NA,NA,0.9945116572870609,anova,REC_8,OneYear_TPHE_CD8_C12,NA
5.052,0.08846,57.12,0,log_alpha,REC_8,OneYear_TPHE_CD8_C13,FALSE
1.212,0.1499,8.087,6.661e-16,log_beta,REC_8,OneYear_TPHE_CD8_C13,FALSE
-0.8806,0.2092,-4.21,2.553e-5,MODVaginal,REC_8,OneYear_TPHE_CD8_C13,FALSE
0.4828,0.2628,1.837,0.06615,milk_perinatalTRUE,REC_8,OneYear_TPHE_CD8_C13,FALSE
-0.005651,0.02913,-0.194,0.8462,milk_months,REC_8,OneYear_TPHE_CD8_C13,FALSE
0.296,0.5884,0.5031,0.6149,abx_hospital,REC_8,OneYear_TPHE_CD8_C13,FALSE
0.004433,0.07642,0.05801,0.9537,abx_discharge,REC_8,OneYear_TPHE_CD8_C13,FALSE
-0.01128,0.04379,-0.2577,0.7966,gaBirth,REC_8,OneYear_TPHE_CD8_C13,FALSE
-0.09974,0.1393,-0.7161,0.4739,voi,REC_8,OneYear_TPHE_CD8_C13,FALSE
NA,NA,NA,0.47580089816284954,anova,REC_8,OneYear_TPHE_CD8_C13,NA
5.055,0.08862,57.04,0,log_alpha,REC_8,OneYear_TPHE_CD8_C14,FALSE
1.211,0.1505,8.045,8.882e-16,log_beta,REC_8,OneYear_TPHE_CD8_C14,FALSE
-0.8474,0.2001,-4.234,2.295e-5,MODVaginal,REC_8,OneYear_TPHE_CD8_C14,FALSE
0.5599,0.2605,2.15,0.03157,milk_perinatalTRUE,REC_8,OneYear_TPHE_CD8_C14,FALSE
-0.01669,0.02886,-0.5782,0.5631,milk_months,REC_8,OneYear_TPHE_CD8_C14,FALSE
0.01517,0.4403,0.03445,0.9725,abx_hospital,REC_8,OneYear_TPHE_CD8_C14,FALSE
0.01279,0.07692,0.1663,0.868,abx_discharge,REC_8,OneYear_TPHE_CD8_C14,FALSE
-0.02077,0.04097,-0.5069,0.6122,gaBirth,REC_8,OneYear_TPHE_CD8_C14,FALSE
0.04803,0.09763,0.492,0.6228,voi,REC_8,OneYear_TPHE_CD8_C14,FALSE
NA,NA,NA,0.6281427551246892,anova,REC_8,OneYear_TPHE_CD8_C14,NA
5.049,0.08729,57.84,0,log_alpha,REC_8,OneYear_TPHE_CD8_C15,FALSE
1.234,0.1498,8.238,2.22e-16,log_beta,REC_8,OneYear_TPHE_CD8_C15,FALSE
-0.8262,0.1853,-4.459,8.233e-6,MODVaginal,REC_8,OneYear_TPHE_CD8_C15,FALSE
0.5665,0.2496,2.27,0.0232,milk_perinatalTRUE,REC_8,OneYear_TPHE_CD8_C15,FALSE
-0.0269,0.02844,-0.9459,0.3442,milk_months,REC_8,OneYear_TPHE_CD8_C15,FALSE
-0.1037,0.43120000000000003,-0.2406,0.8099,abx_hospital,REC_8,OneYear_TPHE_CD8_C15,FALSE
0.01904,0.0717,0.2655,0.7906,abx_discharge,REC_8,OneYear_TPHE_CD8_C15,FALSE
-0.02369,0.03943,-0.6008,0.548,gaBirth,REC_8,OneYear_TPHE_CD8_C15,FALSE
-0.1386,0.08854,-1.565,0.1175,voi,REC_8,OneYear_TPHE_CD8_C15,FALSE
NA,NA,NA,0.1255387114375388,anova,REC_8,OneYear_TPHE_CD8_C15,NA
5.042,0.08877,56.8,0,log_alpha,REC_8,OneYear_TPHE_CD8_C16,FALSE
1.223,0.1503,8.134,4.441e-16,log_beta,REC_8,OneYear_TPHE_CD8_C16,FALSE
-0.8642,0.1901,-4.545,5.483e-6,MODVaginal,REC_8,OneYear_TPHE_CD8_C16,FALSE
0.4614,0.2592,1.78,0.07509,milk_perinatalTRUE,REC_8,OneYear_TPHE_CD8_C16,FALSE
-0.01185,0.02737,-0.4328,0.6651,milk_months,REC_8,OneYear_TPHE_CD8_C16,FALSE
0.3734,0.533,0.7006,0.4836,abx_hospital,REC_8,OneYear_TPHE_CD8_C16,FALSE
0.007762,0.07269,0.1068,0.915,abx_discharge,REC_8,OneYear_TPHE_CD8_C16,FALSE
-0.009149,0.04139,-0.221,0.8251,gaBirth,REC_8,OneYear_TPHE_CD8_C16,FALSE
-0.1465,0.131,-1.119,0.2633,voi,REC_8,OneYear_TPHE_CD8_C16,FALSE
NA,NA,NA,0.25792949831593104,anova,REC_8,OneYear_TPHE_CD8_C16,NA
5.057,0.08816,57.36,0,log_alpha,REC_8,OneYear_TPHE_CD8_C17,FALSE
1.214,0.1505,8.065,6.661e-16,log_beta,REC_8,OneYear_TPHE_CD8_C17,FALSE
-0.8799,0.2035,-4.323,1.536e-5,MODVaginal,REC_8,OneYear_TPHE_CD8_C17,FALSE
0.4432,0.2761,1.605,0.1085,milk_perinatalTRUE,REC_8,OneYear_TPHE_CD8_C17,FALSE
-0.009621,0.02789,-0.3449,0.7302,milk_months,REC_8,OneYear_TPHE_CD8_C17,FALSE
0.2355,0.5271,0.4469,0.655,abx_hospital,REC_8,OneYear_TPHE_CD8_C17,FALSE
0.02138,0.07407,0.2886,0.7729,abx_discharge,REC_8,OneYear_TPHE_CD8_C17,FALSE
-0.01134,0.0432,-0.2626,0.7929,gaBirth,REC_8,OneYear_TPHE_CD8_C17,FALSE
-0.08398,0.1121,-0.7492,0.4537,voi,REC_8,OneYear_TPHE_CD8_C17,FALSE
NA,NA,NA,0.4493370663822396,anova,REC_8,OneYear_TPHE_CD8_C17,NA
5.06,0.08906,56.82,0,log_alpha,REC_8,OneYear_TPHE_CD8_C18,FALSE
1.208,0.1499,8.061,6.661e-16,log_beta,REC_8,OneYear_TPHE_CD8_C18,FALSE
-0.8105,0.1907,-4.251,2.129e-5,MODVaginal,REC_8,OneYear_TPHE_CD8_C18,FALSE
0.5613,0.2607,2.153,0.0313,milk_perinatalTRUE,REC_8,OneYear_TPHE_CD8_C18,FALSE
-0.01211,0.02777,-0.4359,0.6629,milk_months,REC_8,OneYear_TPHE_CD8_C18,FALSE
-0.1173,0.4966,-0.2362,0.8132,abx_hospital,REC_8,OneYear_TPHE_CD8_C18,FALSE
0.02134,0.0764,0.2794,0.78,abx_discharge,REC_8,OneYear_TPHE_CD8_C18,FALSE
-0.03055,0.0424,-0.7206,0.4712,gaBirth,REC_8,OneYear_TPHE_CD8_C18,FALSE
0.05426,0.09717,0.5584,0.5765,voi,REC_8,OneYear_TPHE_CD8_C18,FALSE
NA,NA,NA,0.5765501148889092,anova,REC_8,OneYear_TPHE_CD8_C18,NA
5.057,0.08869,57.02,0,log_alpha,REC_8,OneYear_TPHE_CD8_C19,FALSE
1.208,0.1503,8.039,8.882e-16,log_beta,REC_8,OneYear_TPHE_CD8_C19,FALSE
-0.8598,0.2098,-4.098,4.16e-5,MODVaginal,REC_8,OneYear_TPHE_CD8_C19,FALSE
0.484,0.2734,1.77,0.07666,milk_perinatalTRUE,REC_8,OneYear_TPHE_CD8_C19,FALSE
-0.01106,0.0278,-0.3978,0.6908,milk_months,REC_8,OneYear_TPHE_CD8_C19,FALSE
0.1773,0.5664,0.313,0.7543,abx_hospital,REC_8,OneYear_TPHE_CD8_C19,FALSE
0.01635,0.07415,0.2205,0.8255,abx_discharge,REC_8,OneYear_TPHE_CD8_C19,FALSE
-0.01478,0.04474,-0.3304,0.7411,gaBirth,REC_8,OneYear_TPHE_CD8_C19,FALSE
-0.05439,0.1196,-0.4547,0.6493,voi,REC_8,OneYear_TPHE_CD8_C19,FALSE
NA,NA,NA,0.6518011060127511,anova,REC_8,OneYear_TPHE_CD8_C19,NA
5.057,0.08898,56.83,0,log_alpha,REC_8,OneYear_TPHE_CD8_C20,FALSE
1.208,0.1497,8.066,6.661e-16,log_beta,REC_8,OneYear_TPHE_CD8_C20,FALSE
-0.7967,0.1935,-4.118,3.82e-5,MODVaginal,REC_8,OneYear_TPHE_CD8_C20,FALSE
0.5683,0.2635,2.156,0.03107,milk_perinatalTRUE,REC_8,OneYear_TPHE_CD8_C20,FALSE
-0.01157,0.02784,-0.4157,0.6776,milk_months,REC_8,OneYear_TPHE_CD8_C20,FALSE
-0.09595,0.4774,-0.201,0.8407,abx_hospital,REC_8,OneYear_TPHE_CD8_C20,FALSE
0.01109,0.07749,0.1431,0.8862,abx_discharge,REC_8,OneYear_TPHE_CD8_C20,FALSE
-0.02943,0.0416,-0.7075,0.4793,gaBirth,REC_8,OneYear_TPHE_CD8_C20,FALSE
0.05458,0.09834,0.555,0.5789,voi,REC_8,OneYear_TPHE_CD8_C20,FALSE
NA,NA,NA,0.5790098986995448,anova,REC_8,OneYear_TPHE_CD8_C20,NA
5.052,0.08887,56.85,0,log_alpha,REC_8,OneYear_TPHE_CD8_C21,FALSE
1.211,0.15,8.07,6.661e-16,log_beta,REC_8,OneYear_TPHE_CD8_C21,FALSE
-0.8155,0.1905,-4.281,1.861e-5,MODVaginal,REC_8,OneYear_TPHE_CD8_C21,FALSE
0.4617,0.2751,1.678,0.09332,milk_perinatalTRUE,REC_8,OneYear_TPHE_CD8_C21,FALSE
-0.008746,0.02811,-0.3111,0.7557,milk_months,REC_8,OneYear_TPHE_CD8_C21,FALSE
0.1538,0.4939,0.3113,0.7555,abx_hospital,REC_8,OneYear_TPHE_CD8_C21,FALSE
0.02103,0.07575,0.2777,0.7813,abx_discharge,REC_8,OneYear_TPHE_CD8_C21,FALSE
-0.01045,0.04563,-0.2291,0.8188,gaBirth,REC_8,OneYear_TPHE_CD8_C21,FALSE
0.05855,0.09379,0.6243,0.5325,voi,REC_8,OneYear_TPHE_CD8_C21,FALSE
NA,NA,NA,0.5330794133206205,anova,REC_8,OneYear_TPHE_CD8_C21,NA
5.047,0.09136,55.24,0,log_alpha,REC_8,OneYear_TPHE_CD8_C22,FALSE
1.202,0.1492,8.058,6.661e-16,log_beta,REC_8,OneYear_TPHE_CD8_C22,FALSE
-0.8219,0.1954,-4.206,2.598e-5,MODVaginal,REC_8,OneYear_TPHE_CD8_C22,FALSE
0.5418,0.2574,2.105,0.0353,milk_perinatalTRUE,REC_8,OneYear_TPHE_CD8_C22,FALSE
-0.0157,0.02851,-0.5508,0.5817,milk_months,REC_8,OneYear_TPHE_CD8_C22,FALSE
0.1475,0.4783,0.3083,0.7578,abx_hospital,REC_8,OneYear_TPHE_CD8_C22,FALSE
0.03071,0.07994,0.3841,0.7009,abx_discharge,REC_8,OneYear_TPHE_CD8_C22,FALSE
-0.02144,0.04095,-0.5236,0.6006,gaBirth,REC_8,OneYear_TPHE_CD8_C22,FALSE
-0.1046,0.1352,-0.7735,0.4392,voi,REC_8,OneYear_TPHE_CD8_C22,FALSE
NA,NA,NA,0.4344579199828972,anova,REC_8,OneYear_TPHE_CD8_C22,NA
5.06,0.08756,57.79,0,log_alpha,REC_8,OneYear_TPHE_CD8_C23,FALSE
1.221,0.1512,8.075,6.661e-16,log_beta,REC_8,OneYear_TPHE_CD8_C23,FALSE
-0.7882,0.1912,-4.122,3.761e-5,MODVaginal,REC_8,OneYear_TPHE_CD8_C23,FALSE
0.5307,0.2511,2.114,0.03452,milk_perinatalTRUE,REC_8,OneYear_TPHE_CD8_C23,FALSE
-0.009516,0.02763,-0.3444,0.7306,milk_months,REC_8,OneYear_TPHE_CD8_C23,FALSE
0.02452,0.4341,0.05649,0.955,abx_hospital,REC_8,OneYear_TPHE_CD8_C23,FALSE
0.008787,0.0753,0.1167,0.9071,abx_discharge,REC_8,OneYear_TPHE_CD8_C23,FALSE
-0.02325,0.0401,-0.5796,0.5622,gaBirth,REC_8,OneYear_TPHE_CD8_C23,FALSE
-0.06637,0.0796,-0.8337,0.4044,voi,REC_8,OneYear_TPHE_CD8_C23,FALSE
NA,NA,NA,0.41510216110071196,anova,REC_8,OneYear_TPHE_CD8_C23,NA
5.057,0.08738,57.87,0,log_alpha,REC_8,OneYear_TPHE_CD8_C24,FALSE
1.226,0.1507,8.138,4.441e-16,log_beta,REC_8,OneYear_TPHE_CD8_C24,FALSE
-0.8147,0.1855,-4.392,1.124e-5,MODVaginal,REC_8,OneYear_TPHE_CD8_C24,FALSE
0.4575,0.2591,1.766,0.07741,milk_perinatalTRUE,REC_8,OneYear_TPHE_CD8_C24,FALSE
-0.007021,0.02764,-0.254,0.7995,milk_months,REC_8,OneYear_TPHE_CD8_C24,FALSE
0.2271,0.4682,0.485,0.6277,abx_hospital,REC_8,OneYear_TPHE_CD8_C24,FALSE
0.02253,0.07317,0.3079,0.7582,abx_discharge,REC_8,OneYear_TPHE_CD8_C24,FALSE
-0.01185,0.041,-0.2891,0.7725,gaBirth,REC_8,OneYear_TPHE_CD8_C24,FALSE
0.1017,0.08639,1.177,0.2393,voi,REC_8,OneYear_TPHE_CD8_C24,FALSE
NA,NA,NA,0.24461540862955888,anova,REC_8,OneYear_TPHE_CD8_C24,NA
5.127,0.09139,56.1,0,log_alpha,REC_8,Birth_CD4_C2,FALSE
1.106,0.1335,8.284,2.22e-16,log_beta,REC_8,Birth_CD4_C2,FALSE
-0.6341,0.1955,-3.243,0.001183,MODVaginal,REC_8,Birth_CD4_C2,FALSE
0.617,0.2721,2.267,0.02338,milk_perinatalTRUE,REC_8,Birth_CD4_C2,FALSE
-0.005094,0.02692,-0.1892,0.8499,milk_months,REC_8,Birth_CD4_C2,FALSE
-0.2788,0.4872,-0.5721,0.5672,abx_hospital,REC_8,Birth_CD4_C2,FALSE
0.02942,0.08165,0.3603,0.7186,abx_discharge,REC_8,Birth_CD4_C2,FALSE
-0.04483,0.03961,-1.132,0.2578,gaBirth,REC_8,Birth_CD4_C2,FALSE
-0.01639,0.09351,-0.1753,0.8609,voi,REC_8,Birth_CD4_C2,FALSE
NA,NA,NA,0.8610019987445836,anova,REC_8,Birth_CD4_C2,NA
5.137,0.08739,58.79,0,log_alpha,REC_8,Birth_CD4_C3,FALSE
1.149,0.1342,8.563,0,log_beta,REC_8,Birth_CD4_C3,FALSE
-0.608,0.1854,-3.279,0.00104,MODVaginal,REC_8,Birth_CD4_C3,FALSE
0.6923,0.2512,2.756,0.005844,milk_perinatalTRUE,REC_8,Birth_CD4_C3,FALSE
-0.005107,0.02432,-0.21,0.8337,milk_months,REC_8,Birth_CD4_C3,FALSE
-0.3731,0.4898,-0.7618,0.4462,abx_hospital,REC_8,Birth_CD4_C3,FALSE
0.04634,0.07834,0.5915,0.5542,abx_discharge,REC_8,Birth_CD4_C3,FALSE
-0.05659,0.03794,-1.491,0.1359,gaBirth,REC_8,Birth_CD4_C3,FALSE
-0.1513,0.08653,-1.748,0.08041,voi,REC_8,Birth_CD4_C3,FALSE
NA,NA,NA,0.08193299537194498,anova,REC_8,Birth_CD4_C3,NA
5.095,0.08449,60.31,0,log_alpha,REC_8,Birth_CD4_C5,FALSE
1.189,0.1361,8.736,0,log_beta,REC_8,Birth_CD4_C5,FALSE
-0.5598,0.1811,-3.09,0.001999,MODVaginal,REC_8,Birth_CD4_C5,FALSE
0.7514,0.2403,3.127,0.001765,milk_perinatalTRUE,REC_8,Birth_CD4_C5,FALSE
-0.03107,0.02616,-1.188,0.235,milk_months,REC_8,Birth_CD4_C5,FALSE
-0.2483,0.4019,-0.6178,0.5367,abx_hospital,REC_8,Birth_CD4_C5,FALSE
0.05611,0.07609,0.73740000000000006,0.4609,abx_discharge,REC_8,Birth_CD4_C5,FALSE
-0.04854,0.03248,-1.494,0.1351,gaBirth,REC_8,Birth_CD4_C5,FALSE
-0.3101,0.1213,-2.556,0.01058,voi,REC_8,Birth_CD4_C5,FALSE
NA,NA,NA,0.01844067844170527,anova,REC_8,Birth_CD4_C5,NA
5.127,0.09167,55.93,0,log_alpha,REC_8,Birth_CD4_C6,FALSE
1.105,0.1324,8.352,0,log_beta,REC_8,Birth_CD4_C6,FALSE
-0.6485,0.1992,-3.256,0.001129,MODVaginal,REC_8,Birth_CD4_C6,FALSE
0.5557,0.2746,2.024,0.04299,milk_perinatalTRUE,REC_8,Birth_CD4_C6,FALSE
-4.403e-4,0.02652,-0.0166,0.9868,milk_months,REC_8,Birth_CD4_C6,FALSE
-0.2063,0.499,-0.4135,0.6792,abx_hospital,REC_8,Birth_CD4_C6,FALSE
0.02069,0.07885,0.2623,0.7931,abx_discharge,REC_8,Birth_CD4_C6,FALSE
-0.03622,0.04017,-0.9016,0.3672,gaBirth,REC_8,Birth_CD4_C6,FALSE
0.05548,0.0966,0.5744,0.5657,voi,REC_8,Birth_CD4_C6,FALSE
NA,NA,NA,0.5664503263036395,anova,REC_8,Birth_CD4_C6,NA
5.123,0.08958,57.18,0,log_alpha,REC_8,Birth_CD4_C7,FALSE
1.124,0.133,8.454,0,log_beta,REC_8,Birth_CD4_C7,FALSE
-0.5885,0.1961,-3.001,0.002693,MODVaginal,REC_8,Birth_CD4_C7,FALSE
0.6926,0.2625,2.638,0.0083320000000000009,milk_perinatalTRUE,REC_8,Birth_CD4_C7,FALSE
-0.001967,0.02555,-0.07698,0.9386,milk_months,REC_8,Birth_CD4_C7,FALSE
-0.2395,0.4701,-0.5096,0.6104,abx_hospital,REC_8,Birth_CD4_C7,FALSE
0.02926,0.07746,0.3778,0.7056,abx_discharge,REC_8,Birth_CD4_C7,FALSE
-0.04006,0.0375,-1.068,0.2853,gaBirth,REC_8,Birth_CD4_C7,FALSE
0.1058,0.08083,1.309,0.1905,voi,REC_8,Birth_CD4_C7,FALSE
NA,NA,NA,0.19423839466497217,anova,REC_8,Birth_CD4_C7,NA
5.133,0.08396,61.13,0,log_alpha,REC_8,Birth_CD4_C9,FALSE
1.188,0.1328,8.944,0,log_beta,REC_8,Birth_CD4_C9,FALSE
-0.6001,0.1801,-3.332,8.627e-4,MODVaginal,REC_8,Birth_CD4_C9,FALSE
0.6388,0.2339,2.731,0.006312,milk_perinatalTRUE,REC_8,Birth_CD4_C9,FALSE
-0.001792,0.02394,-0.07486,0.9403,milk_months,REC_8,Birth_CD4_C9,FALSE
-0.4569,0.4845,-0.943,0.3457,abx_hospital,REC_8,Birth_CD4_C9,FALSE
0.04478,0.07546,0.5935,0.5529,abx_discharge,REC_8,Birth_CD4_C9,FALSE
-0.05824,0.03604,-1.616,0.1061,gaBirth,REC_8,Birth_CD4_C9,FALSE
-0.2307,0.08463,-2.726,0.006416,voi,REC_8,Birth_CD4_C9,FALSE
NA,NA,NA,0.007647448665421996,anova,REC_8,Birth_CD4_C9,NA
5.126,0.09144,56.05,0,log_alpha,REC_8,Birth_CD4_C10,FALSE
1.104,0.1329,8.311,0,log_beta,REC_8,Birth_CD4_C10,FALSE
-0.6318,0.1964,-3.217,0.001294,MODVaginal,REC_8,Birth_CD4_C10,FALSE
0.6157,0.2634,2.338,0.0194,milk_perinatalTRUE,REC_8,Birth_CD4_C10,FALSE
-0.004868,0.02635,-0.1848,0.8534,milk_months,REC_8,Birth_CD4_C10,FALSE
-0.2746,0.483,-0.5686,0.5696,abx_hospital,REC_8,Birth_CD4_C10,FALSE
0.02796,0.07968,0.3508,0.7257,abx_discharge,REC_8,Birth_CD4_C10,FALSE
-0.04216,0.03841,-1.098,0.2724,gaBirth,REC_8,Birth_CD4_C10,FALSE
-0.02353,0.09091,-0.2588,0.7958,voi,REC_8,Birth_CD4_C10,FALSE
NA,NA,NA,0.7946399028094916,anova,REC_8,Birth_CD4_C10,NA
5.13,0.09197,55.78,0,log_alpha,REC_8,Birth_CD4_C11,FALSE
1.106,0.1329,8.321,0,log_beta,REC_8,Birth_CD4_C11,FALSE
-0.6261,0.1976,-3.168,0.001533,MODVaginal,REC_8,Birth_CD4_C11,FALSE
0.6039,0.2591,2.331,0.01977,milk_perinatalTRUE,REC_8,Birth_CD4_C11,FALSE
-0.001171,0.02694,-0.04348,0.9653,milk_months,REC_8,Birth_CD4_C11,FALSE
-0.2621,0.4871,-0.5381,0.5905,abx_hospital,REC_8,Birth_CD4_C11,FALSE
0.02543,0.07991,0.3182,0.7503,abx_discharge,REC_8,Birth_CD4_C11,FALSE
